"Country","Month","Year","region","New_cases","New_deaths","Cumulative_cases","Cumulative_deaths"
"Falkland Islands (Malvinas)",6,2021,"Latin America & Caribbean",0,0,60,0
"French Guiana",6,2021,"Latin America & Caribbean",3652,29,27415,145
"Grenada",6,2021,"Latin America & Caribbean",1,0,162,1
"Guadeloupe",6,2021,"Latin America & Caribbean",665,12,17539,267
"Guatemala",6,2021,"Latin America & Caribbean",38449,1010,292674,9147
"Guyana",6,2021,"Latin America & Caribbean",3069,84,19891,466
"Haiti",6,2021,"Latin America & Caribbean",3721,126,18844,447
"Honduras",6,2021,"Latin America & Caribbean",23379,626,260331,6922
"Jamaica",6,2021,"Latin America & Caribbean",1613,120,50080,1065
"Martinique",6,2021,"Latin America & Caribbean",307,3,12286,98
"Mexico",6,2021,"Latin America & Caribbean",98445,3093,2539711,239763
"Montserrat",6,2021,"Latin America & Caribbean",0,0,20,1
"Nicaragua",6,2021,"Latin America & Caribbean",771,5,6604,191
"Panama",6,2021,"Latin America & Caribbean",23904,160,401332,6529
"Paraguay",6,2021,"Latin America & Caribbean",69151,3654,419764,12641
"Peru",6,2021,"Latin America & Caribbean",97916,8693,2049567,192163
"Puerto Rico",6,2021,"Latin America & Caribbean",1394,43,139884,2557
"Saba",6,2021,"Latin America & Caribbean",0,0,7,0
"Saint Barthélemy",6,2021,"Latin America & Caribbean",20,0,1043,1
"Saint Kitts and Nevis",6,2021,"Latin America & Caribbean",371,3,439,3
"Saint Lucia",6,2021,"Latin America & Caribbean",231,7,5284,84
"Saint Martin",6,2021,"Latin America & Caribbean",358,12,2367,27
"Saint Vincent and the Grenadines",6,2021,"Latin America & Caribbean",184,0,2219,12
"Sint Eustatius",6,2021,"Latin America & Caribbean",0,0,20,0
"Sint Maarten",6,2021,"Latin America & Caribbean",209,5,2613,33
"Suriname",6,2021,"Latin America & Caribbean",6845,224,21360,512
"Trinidad and Tobago",6,2021,"Latin America & Caribbean",9342,352,32343,822
"Turks and Caicos Islands",6,2021,"Latin America & Caribbean",12,1,2424,18
"United States Virgin Islands",6,2021,"Latin America & Caribbean",385,3,3850,30
"Uruguay",6,2021,"Latin America & Caribbean",78743,1348,366915,5524
"Venezuela (Bolivarian Republic of)",6,2021,"Latin America & Caribbean",39211,469,270654,3084
"Anguilla",7,2021,"Latin America & Caribbean",5,0,114,0
"Antigua and Barbuda",7,2021,"Latin America & Caribbean",40,1,1303,43
"Argentina",7,2021,"Latin America & Caribbean",443138,7212,5011245,112030
"Aruba",7,2021,"Latin America & Caribbean",452,2,11584,109
"Bahamas",7,2021,"Latin America & Caribbean",2052,40,14677,286
"Barbados",7,2021,"Latin America & Caribbean",286,1,4365,48
"Belize",7,2021,"Latin America & Caribbean",925,8,14114,337
"Bolivia (Plurinational State of)",7,2021,"Latin America & Caribbean",36390,1153,471958,17784
"Bonaire",7,2021,"Latin America & Caribbean",60,0,1678,17
"Brazil",7,2021,"Latin America & Caribbean",1390967,40405,19839369,554497
"British Virgin Islands",7,2021,"Latin America & Caribbean",2202,30,2500,31
"Cayman Islands",7,2021,"Latin America & Caribbean",28,0,642,2
"Chile",7,2021,"Latin America & Caribbean",60855,2877,1614629,35366
"Colombia",7,2021,"Latin America & Caribbean",579635,14800,4766829,120126
"Costa Rica",7,2021,"Latin America & Caribbean",40902,365,405206,5013
"Cuba",7,2021,"Latin America & Caribbean",187698,1423,375721,2693
"Curaçao",7,2021,"Latin America & Caribbean",1161,0,13493,126
"Dominica",7,2021,"Latin America & Caribbean",17,0,210,0
"Dominican Republic",7,2021,"Latin America & Caribbean",17146,141,341510,3956
"Ecuador",7,2021,"Latin America & Caribbean",29055,10046,486544,31591
"El Salvador",7,2021,"Latin America & Caribbean",7854,237,86620,2613
"Falkland Islands (Malvinas)",7,2021,"Latin America & Caribbean",0,0,60,0
"French Guiana",7,2021,"Latin America & Caribbean",2749,42,30164,187
"Grenada",7,2021,"Latin America & Caribbean",6,0,168,1
"Guadeloupe",7,2021,"Latin America & Caribbean",1867,16,19406,283
"Guatemala",7,2021,"Latin America & Caribbean",69460,1101,362134,10248
"Guyana",7,2021,"Latin America & Caribbean",2481,69,22372,535
"Haiti",7,2021,"Latin America & Caribbean",1482,116,20326,563
"Honduras",7,2021,"Latin America & Caribbean",34230,871,294561,7793
"Jamaica",7,2021,"Latin America & Caribbean",2604,122,52684,1187
"Martinique",7,2021,"Latin America & Caribbean",9467,26,21753,124
"Mexico",7,2021,"Latin America & Caribbean",364801,7938,2904512,247701
"Montserrat",7,2021,"Latin America & Caribbean",1,0,21,1
"Nicaragua",7,2021,"Latin America & Caribbean",988,4,7592,195
"Panama",7,2021,"Latin America & Caribbean",32213,269,433545,6798
"Paraguay",7,2021,"Latin America & Caribbean",31931,2235,451695,14876
"Peru",7,2021,"Latin America & Caribbean",59028,4051,2108595,196214
"Puerto Rico",7,2021,"Latin America & Caribbean",6812,32,146696,2589
"Saba",7,2021,"Latin America & Caribbean",0,0,7,0
"Saint Barthélemy",7,2021,"Latin America & Caribbean",292,0,1335,1
"Saint Kitts and Nevis",7,2021,"Latin America & Caribbean",150,0,589,3
"Saint Lucia",7,2021,"Latin America & Caribbean",283,4,5567,88
"Saint Martin",7,2021,"Latin America & Caribbean",274,3,2641,30
"Saint Vincent and the Grenadines",7,2021,"Latin America & Caribbean",72,0,2291,12
"Sint Eustatius",7,2021,"Latin America & Caribbean",0,0,20,0
"Sint Maarten",7,2021,"Latin America & Caribbean",147,1,2760,34
"Suriname",7,2021,"Latin America & Caribbean",3858,131,25218,643
"Trinidad and Tobago",7,2021,"Latin America & Caribbean",5904,235,38247,1057
"Turks and Caicos Islands",7,2021,"Latin America & Caribbean",57,0,2481,18
"United States Virgin Islands",7,2021,"Latin America & Caribbean",664,6,4514,36
"Uruguay",7,2021,"Latin America & Caribbean",14272,429,381187,5953
"Venezuela (Bolivarian Republic of)",7,2021,"Latin America & Caribbean",33143,474,303797,3558
"Anguilla",8,2021,"Latin America & Caribbean",103,0,217,0
"Antigua and Barbuda",8,2021,"Latin America & Caribbean",410,1,1713,44
"Argentina",8,2021,"Latin America & Caribbean",246193,3505,5257438,115535
"Aruba",8,2021,"Latin America & Caribbean",2881,28,14465,137
"Bahamas",8,2021,"Latin America & Caribbean",3591,110,18268,396
"Barbados",8,2021,"Latin America & Caribbean",566,0,4931,48
"Belize",8,2021,"Latin America & Caribbean",1898,19,16012,356
"Bolivia (Plurinational State of)",8,2021,"Latin America & Caribbean",18098,627,490056,18411
"Bonaire",8,2021,"Latin America & Caribbean",75,0,1753,17
"Brazil",8,2021,"Latin America & Caribbean",902446,24811,20741815,579308
"British Virgin Islands",8,2021,"Latin America & Caribbean",68,6,2568,37
"Cayman Islands",8,2021,"Latin America & Caribbean",38,0,680,2
"Chile",8,2021,"Latin America & Caribbean",23701,1557,1638330,36923
"Colombia",8,2021,"Latin America & Caribbean",138429,4685,4905258,124811
"Costa Rica",8,2021,"Latin America & Caribbean",54485,458,459691,5471
"Cuba",8,2021,"Latin America & Caribbean",270792,2526,646513,5219
"Curaçao",8,2021,"Latin America & Caribbean",1755,17,15248,143
"Dominica",8,2021,"Latin America & Caribbean",1428,4,1638,4
"Dominican Republic",8,2021,"Latin America & Caribbean",8507,51,350017,4007
"Ecuador",8,2021,"Latin America & Caribbean",14657,653,501201,32244
"El Salvador",8,2021,"Latin America & Caribbean",7440,296,94060,2909
"Falkland Islands (Malvinas)",8,2021,"Latin America & Caribbean",4,0,64,0
"French Guiana",8,2021,"Latin America & Caribbean",4611,30,34775,217
"Grenada",8,2021,"Latin America & Caribbean",189,0,357,1
"Guadeloupe",8,2021,"Latin America & Caribbean",25987,220,45393,503
"Guatemala",8,2021,"Latin America & Caribbean",103665,1638,465799,11886
"Guyana",8,2021,"Latin America & Caribbean",2951,76,25323,611
"Haiti",8,2021,"Latin America & Caribbean",721,23,21047,586
"Honduras",8,2021,"Latin America & Caribbean",40837,1039,335398,8832
"Jamaica",8,2021,"Latin America & Caribbean",14718,323,67402,1510
"Martinique",8,2021,"Latin America & Caribbean",15439,336,37192,460
"Mexico",8,2021,"Latin America & Caribbean",519323,22204,3423835,269905
"Montserrat",8,2021,"Latin America & Caribbean",8,0,29,1
"Nicaragua",8,2021,"Latin America & Caribbean",1275,4,8867,199
"Panama",8,2021,"Latin America & Caribbean",23121,248,456666,7046
"Paraguay",8,2021,"Latin America & Caribbean",6709,847,458404,15723
"Peru",8,2021,"Latin America & Caribbean",40632,1995,2149227,198209
"Puerto Rico",8,2021,"Latin America & Caribbean",24227,281,170923,2870
"Saba",8,2021,"Latin America & Caribbean",3,0,10,0
"Saint Barthélemy",8,2021,"Latin America & Caribbean",257,0,1592,1
"Saint Kitts and Nevis",8,2021,"Latin America & Caribbean",464,0,1053,3
"Saint Lucia",8,2021,"Latin America & Caribbean",2544,15,8111,103
"Saint Martin",8,2021,"Latin America & Caribbean",715,3,3356,33
"Saint Vincent and the Grenadines",8,2021,"Latin America & Caribbean",57,0,2348,12
"Sint Eustatius",8,2021,"Latin America & Caribbean",4,0,24,0
"Sint Maarten",8,2021,"Latin America & Caribbean",881,15,3641,49
"Suriname",8,2021,"Latin America & Caribbean",3622,72,28840,715
"Trinidad and Tobago",8,2021,"Latin America & Caribbean",6234,221,44481,1278
"Turks and Caicos Islands",8,2021,"Latin America & Caribbean",169,2,2650,20
"United States Virgin Islands",8,2021,"Latin America & Caribbean",1334,17,5848,53
"Uruguay",8,2021,"Latin America & Caribbean",3505,76,384692,6029
"Venezuela (Bolivarian Republic of)",8,2021,"Latin America & Caribbean",29328,440,333125,3998
"Anguilla",9,2021,"Latin America & Caribbean",172,1,389,1
"Antigua and Barbuda",9,2021,"Latin America & Caribbean",1447,32,3160,76
"Argentina",9,2021,"Latin America & Caribbean",67688,964,5325126,116499
"Aruba",9,2021,"Latin America & Caribbean",983,29,15448,166
"Bahamas",9,2021,"Latin America & Caribbean",2716,135,20984,531
"Barbados",9,2021,"Latin America & Caribbean",3050,21,7981,69
"Belize",9,2021,"Latin America & Caribbean",4283,52,20295,408
"Bolivia (Plurinational State of)",9,2021,"Latin America & Caribbean",9592,305,499648,18716
"Bonaire",9,2021,"Latin America & Caribbean",279,2,2032,19
"Brazil",9,2021,"Latin America & Caribbean",639975,16138,21381790,595446
"British Virgin Islands",9,2021,"Latin America & Caribbean",108,0,2676,37
"Cayman Islands",9,2021,"Latin America & Caribbean",140,0,820,2
"Chile",9,2021,"Latin America & Caribbean",15076,532,1653406,37455
"Colombia",9,2021,"Latin America & Caribbean",49118,1408,4954376,126219
"Costa Rica",9,2021,"Latin America & Caribbean",68386,845,528077,6316
"Cuba",9,2021,"Latin America & Caribbean",225912,2159,872425,7378
"Curaçao",9,2021,"Latin America & Caribbean",1180,19,16428,162
"Dominica",9,2021,"Latin America & Caribbean",1655,11,3293,15
"Dominican Republic",9,2021,"Latin America & Caribbean",7965,34,357982,4041
"Ecuador",9,2021,"Latin America & Caribbean",8037,518,509238,32762
"El Salvador",9,2021,"Latin America & Caribbean",10288,313,104348,3222
"Falkland Islands (Malvinas)",9,2021,"Latin America & Caribbean",3,0,67,0
"French Guiana",9,2021,"Latin America & Caribbean",6070,45,40845,262
"Grenada",9,2021,"Latin America & Caribbean",4682,134,5039,135
"Guadeloupe",9,2021,"Latin America & Caribbean",7713,264,53106,767
"Guatemala",9,2021,"Latin America & Caribbean",91445,1639,557244,13525
"Guyana",9,2021,"Latin America & Caribbean",6036,167,31359,778
"Haiti",9,2021,"Latin America & Caribbean",1126,40,22173,626
"Honduras",9,2021,"Latin America & Caribbean",29861,923,365259,9755
"Jamaica",9,2021,"Latin America & Caribbean",16084,350,83486,1860
"Martinique",9,2021,"Latin America & Caribbean",4014,166,41206,626
"Mexico",9,2021,"Latin America & Caribbean",293341,17223,3717176,287128
"Montserrat",9,2021,"Latin America & Caribbean",5,0,34,1
"Nicaragua",9,2021,"Latin America & Caribbean",2406,5,11273,204
"Panama",9,2021,"Latin America & Caribbean",9923,173,466589,7219
"Paraguay",9,2021,"Latin America & Caribbean",1495,470,459899,16193
"Peru",9,2021,"Latin America & Caribbean",24992,1120,2174219,199329
"Puerto Rico",9,2021,"Latin America & Caribbean",10737,295,181660,3165
"Saba",9,2021,"Latin America & Caribbean",1,0,11,0
"Saint Barthélemy",9,2021,"Latin America & Caribbean",42,1,1634,2
"Saint Kitts and Nevis",9,2021,"Latin America & Caribbean",865,10,1918,13
"Saint Lucia",9,2021,"Latin America & Caribbean",3209,90,11320,193
"Saint Martin",9,2021,"Latin America & Caribbean",439,2,3795,35
"Saint Vincent and the Grenadines",9,2021,"Latin America & Caribbean",1215,7,3563,19
"Sint Eustatius",9,2021,"Latin America & Caribbean",4,0,28,0
"Sint Maarten",9,2021,"Latin America & Caribbean",622,17,4263,66
"Suriname",9,2021,"Latin America & Caribbean",12149,155,40989,870
"Trinidad and Tobago",9,2021,"Latin America & Caribbean",5748,188,50229,1466
"Turks and Caicos Islands",9,2021,"Latin America & Caribbean",186,3,2836,23
"United States Virgin Islands",9,2021,"Latin America & Caribbean",851,18,6699,71
"Uruguay",9,2021,"Latin America & Caribbean",4008,24,388700,6053
"Venezuela (Bolivarian Republic of)",9,2021,"Latin America & Caribbean",33025,445,366150,4443
"Anguilla",10,2021,"Latin America & Caribbean",503,0,892,1
"Antigua and Barbuda",10,2021,"Latin America & Caribbean",880,26,4040,102
"Argentina",10,2021,"Latin America & Caribbean",34100,324,5359226,116823
"Aruba",10,2021,"Latin America & Caribbean",434,5,15882,171
"Bahamas",10,2021,"Latin America & Caribbean",1412,112,22396,643
"Barbados",10,2021,"Latin America & Caribbean",9484,83,17465,152
"Belize",10,2021,"Latin America & Caribbean",6503,83,26798,491
"Bolivia (Plurinational State of)",10,2021,"Latin America & Caribbean",13464,208,513112,18924
"Bonaire",10,2021,"Latin America & Caribbean",340,0,2372,19
"Brazil",10,2021,"Latin America & Caribbean",411611,12016,21793401,607462
"British Virgin Islands",10,2021,"Latin America & Caribbean",49,0,2725,37
"Cayman Islands",10,2021,"Latin America & Caribbean",830,0,1650,2
"Chile",10,2021,"Latin America & Caribbean",39471,288,1692877,37743
"Colombia",10,2021,"Latin America & Caribbean",44672,1006,4999048,127225
"Costa Rica",10,2021,"Latin America & Caribbean",31621,713,559698,7029
"Cuba",10,2021,"Latin America & Caribbean",78900,852,951325,8230
"Curaçao",10,2021,"Latin America & Caribbean",625,12,17053,174
"Dominica",10,2021,"Latin America & Caribbean",1490,17,4783,32
"Dominican Republic",10,2021,"Latin America & Caribbean",22992,88,380974,4129
"Ecuador",10,2021,"Latin America & Caribbean",7693,216,516931,32978
"El Salvador",10,2021,"Latin America & Caribbean",9074,400,113422,3622
"Falkland Islands (Malvinas)",10,2021,"Latin America & Caribbean",2,0,69,0
"French Guiana",10,2021,"Latin America & Caribbean",3784,46,44629,308
"Grenada",10,2021,"Latin America & Caribbean",800,63,5839,198
"Guadeloupe",10,2021,"Latin America & Caribbean",1368,53,54474,820
"Guatemala",10,2021,"Latin America & Caribbean",44158,1495,601402,15020
"Guyana",10,2021,"Latin America & Caribbean",4085,132,35444,910
"Haiti",10,2021,"Latin America & Caribbean",1918,60,24091,686
"Honduras",10,2021,"Latin America & Caribbean",10122,485,375381,10240
"Jamaica",10,2021,"Latin America & Caribbean",5421,369,88907,2229
"Martinique",10,2021,"Latin America & Caribbean",2141,57,43347,683
"Mexico",10,2021,"Latin America & Caribbean",136456,8563,3853632,295691
"Montserrat",10,2021,"Latin America & Caribbean",7,0,41,1
"Nicaragua",10,2021,"Latin America & Caribbean",1593,4,12866,208
"Panama",10,2021,"Latin America & Caribbean",5809,96,472398,7315
"Paraguay",10,2021,"Latin America & Caribbean",1075,52,460974,16245
"Peru",10,2021,"Latin America & Caribbean",25657,868,2199876,200197
"Puerto Rico",10,2021,"Latin America & Caribbean",3490,78,185150,3243
"Saba",10,2021,"Latin America & Caribbean",0,0,11,0
"Saint Barthélemy",10,2021,"Latin America & Caribbean",26,2,1660,4
"Saint Kitts and Nevis",10,2021,"Latin America & Caribbean",750,10,2668,23
"Saint Lucia",10,2021,"Latin America & Caribbean",1216,61,12536,254
"Saint Martin",10,2021,"Latin America & Caribbean",146,2,3941,37
"Saint Vincent and the Grenadines",10,2021,"Latin America & Caribbean",1445,47,5008,66
"Sint Eustatius",10,2021,"Latin America & Caribbean",0,0,28,1
"Sint Maarten",10,2021,"Latin America & Caribbean",225,9,4488,75
"Suriname",10,2021,"Latin America & Caribbean",7910,212,48899,1082
"Trinidad and Tobago",10,2021,"Latin America & Caribbean",6892,216,57121,1682
"Turks and Caicos Islands",10,2021,"Latin America & Caribbean",144,0,2980,23
"United States Virgin Islands",10,2021,"Latin America & Caribbean",505,10,7204,81
"Uruguay",10,2021,"Latin America & Caribbean",4754,24,393454,6077
"Venezuela (Bolivarian Republic of)",10,2021,"Latin America & Caribbean",39295,431,405445,4874
"Anguilla",11,2021,"Latin America & Caribbean",442,2,1334,3
"Antigua and Barbuda",11,2021,"Latin America & Caribbean",101,15,4141,117
"Argentina",11,2021,"Latin America & Caribbean",44472,379,5403698,117202
"Aruba",11,2021,"Latin America & Caribbean",442,3,16324,174
"Bahamas",11,2021,"Latin America & Caribbean",377,28,22773,671
"Barbados",11,2021,"Latin America & Caribbean",7573,73,25038,225
"Belize",11,2021,"Latin America & Caribbean",3367,79,30165,570
"Bolivia (Plurinational State of)",11,2021,"Latin America & Caribbean",23360,237,536472,19161
"Bonaire",11,2021,"Latin America & Caribbean",475,3,2847,22
"Brazil",11,2021,"Latin America & Caribbean",287505,6816,22080906,614278
"British Virgin Islands",11,2021,"Latin America & Caribbean",48,1,2773,38
"Cayman Islands",11,2021,"Latin America & Caribbean",5088,2,6738,4
"Chile",11,2021,"Latin America & Caribbean",68488,600,1761365,38343
"Colombia",11,2021,"Latin America & Caribbean",66325,1212,5065373,128437
"Costa Rica",11,2021,"Latin America & Caribbean",7147,263,566845,7292
"Cuba",11,2021,"Latin America & Caribbean",11025,70,962350,8300
"Curaçao",11,2021,"Latin America & Caribbean",344,4,17397,178
"Dominica",11,2021,"Latin America & Caribbean",993,5,5776,37
"Dominican Republic",11,2021,"Latin America & Caribbean",26139,75,407113,4204
"Ecuador",11,2021,"Latin America & Caribbean",9869,256,526800,33234
"El Salvador",11,2021,"Latin America & Caribbean",6381,152,119803,3774
"Falkland Islands (Malvinas)",11,2021,"Latin America & Caribbean",10,0,79,0
"French Guiana",11,2021,"Latin America & Caribbean",1355,19,45984,327
"Grenada",11,2021,"Latin America & Caribbean",49,2,5888,200
"Guadeloupe",11,2021,"Latin America & Caribbean",606,3,55080,823
"Guatemala",11,2021,"Latin America & Caribbean",16208,908,617610,15928
"Guyana",11,2021,"Latin America & Caribbean",2329,77,37773,987
"Haiti",11,2021,"Latin America & Caribbean",1260,60,25351,746
"Honduras",11,2021,"Latin America & Caribbean",2507,163,377888,10403
"Jamaica",11,2021,"Latin America & Caribbean",2315,162,91222,2391
"Martinique",11,2021,"Latin America & Caribbean",1829,27,45176,710
"Mexico",11,2021,"Latin America & Caribbean",77642,4331,3931274,300022
"Montserrat",11,2021,"Latin America & Caribbean",3,0,44,1
"Nicaragua",11,2021,"Latin America & Caribbean",464,4,13330,212
"Panama",11,2021,"Latin America & Caribbean",5116,47,477514,7362
"Paraguay",11,2021,"Latin America & Caribbean",1982,218,462956,16463
"Peru",11,2021,"Latin America & Caribbean",34199,911,2234075,201108
"Puerto Rico",11,2021,"Latin America & Caribbean",3225,31,188375,3274
"Saba",11,2021,"Latin America & Caribbean",1,0,12,0
"Saint Barthélemy",11,2021,"Latin America & Caribbean",12,0,1672,4
"Saint Kitts and Nevis",11,2021,"Latin America & Caribbean",114,5,2782,28
"Saint Lucia",11,2021,"Latin America & Caribbean",441,26,12977,280
"Saint Martin",11,2021,"Latin America & Caribbean",90,1,4031,38
"Saint Vincent and the Grenadines",11,2021,"Latin America & Caribbean",554,8,5562,74
"Sint Eustatius",11,2021,"Latin America & Caribbean",3,0,31,0
"Sint Maarten",11,2021,"Latin America & Caribbean",87,0,4575,75
"Suriname",11,2021,"Latin America & Caribbean",1861,84,50760,1166
"Trinidad and Tobago",11,2021,"Latin America & Caribbean",13015,433,70136,2115
"Turks and Caicos Islands",11,2021,"Latin America & Caribbean",116,1,3096,24
"United States Virgin Islands",11,2021,"Latin America & Caribbean",304,4,7508,85
"Uruguay",11,2021,"Latin America & Caribbean",5894,52,399348,6129
"Venezuela (Bolivarian Republic of)",11,2021,"Latin America & Caribbean",25251,264,430696,5138
"Anguilla",12,2021,"Latin America & Caribbean",340,2,1674,5
"Antigua and Barbuda",12,2021,"Latin America & Caribbean",154,2,4295,119
"Argentina",12,2021,"Latin America & Caribbean",376824,974,5780522,118176
"Aruba",12,2021,"Latin America & Caribbean",2697,7,19021,181
"Bahamas",12,2021,"Latin America & Caribbean",1703,46,24476,717
"Barbados",12,2021,"Latin America & Caribbean",3272,35,28310,260
"Belize",12,2021,"Latin America & Caribbean",1902,27,32067,597
"Bolivia (Plurinational State of)",12,2021,"Latin America & Caribbean",55301,489,591773,19650
"Bonaire",12,2021,"Latin America & Caribbean",447,1,3294,23
"Brazil",12,2021,"Latin America & Caribbean",182928,4539,22263834,618817
"British Virgin Islands",12,2021,"Latin America & Caribbean",483,1,3256,39
"Cayman Islands",12,2021,"Latin America & Caribbean",2080,7,8818,11
"Chile",12,2021,"Latin America & Caribbean",43317,753,1804682,39096
"Colombia",12,2021,"Latin America & Caribbean",73230,1429,5138603,129866
"Costa Rica",12,2021,"Latin America & Caribbean",4115,62,570960,7354
"Cuba",12,2021,"Latin America & Caribbean",3221,22,965571,8322
"Curaçao",12,2021,"Latin America & Caribbean",2802,9,20199,187
"Dominica",12,2021,"Latin America & Caribbean",1038,10,6814,47
"Dominican Republic",12,2021,"Latin America & Caribbean",10155,42,417268,4246
"Ecuador",12,2021,"Latin America & Caribbean",19000,435,545800,33669
"El Salvador",12,2021,"Latin America & Caribbean",1938,49,121741,3823
"Falkland Islands (Malvinas)",12,2021,"Latin America & Caribbean",3,0,82,0
"French Guiana",12,2021,"Latin America & Caribbean",2415,12,48399,339
"Grenada",12,2021,"Latin America & Caribbean",185,0,6073,200
"Guadeloupe",12,2021,"Latin America & Caribbean",715,8,55795,831
"Guatemala",12,2021,"Latin America & Caribbean",9065,174,626675,16102
"Guyana",12,2021,"Latin America & Caribbean",1465,64,39238,1051
"Haiti",12,2021,"Latin America & Caribbean",818,27,26169,773
"Honduras",12,2021,"Latin America & Caribbean",1654,31,379542,10434
"Jamaica",12,2021,"Latin America & Caribbean",2369,79,93591,2470
"Martinique",12,2021,"Latin America & Caribbean",4193,73,49369,783
"Mexico",12,2021,"Latin America & Caribbean",103548,3800,4034822,303822
"Montserrat",12,2021,"Latin America & Caribbean",1,0,45,1
"Nicaragua",12,2021,"Latin America & Caribbean",233,5,13563,217
"Panama",12,2021,"Latin America & Caribbean",13529,63,491043,7425
"Paraguay",12,2021,"Latin America & Caribbean",3145,161,466101,16624
"Peru",12,2021,"Latin America & Caribbean",53419,1476,2287494,202584
"Puerto Rico",12,2021,"Latin America & Caribbean",97763,37,286138,3311
"Saba",12,2021,"Latin America & Caribbean",19,0,31,0
"Saint Barthélemy",12,2021,"Latin America & Caribbean",54,0,1726,4
"Saint Kitts and Nevis",12,2021,"Latin America & Caribbean",136,0,2918,28
"Saint Lucia",12,2021,"Latin America & Caribbean",496,15,13473,295
"Saint Martin",12,2021,"Latin America & Caribbean",87,1,4118,39
"Saint Vincent and the Grenadines",12,2021,"Latin America & Caribbean",390,9,5952,83
"Sint Eustatius",12,2021,"Latin America & Caribbean",1,0,32,0
"Sint Maarten",12,2021,"Latin America & Caribbean",479,0,5054,75
"Suriname",12,2021,"Latin America & Caribbean",1271,23,52031,1189
"Trinidad and Tobago",12,2021,"Latin America & Caribbean",20693,710,90829,2825
"Turks and Caicos Islands",12,2021,"Latin America & Caribbean",187,2,3283,26
"United States Virgin Islands",12,2021,"Latin America & Caribbean",1547,4,9055,89
"Uruguay",12,2021,"Latin America & Caribbean",10963,39,410311,6168
"Venezuela (Bolivarian Republic of)",12,2021,"Latin America & Caribbean",13490,183,444186,5321
"Anguilla",1,2022,"Latin America & Caribbean",650,3,2324,8
"Antigua and Barbuda",1,2022,"Latin America & Caribbean",2263,8,6558,127
"Argentina",1,2022,"Latin America & Caribbean",2672438,7656,8452960,125832
"Aruba",1,2022,"Latin America & Caribbean",13697,12,32718,193
"Bahamas",1,2022,"Latin America & Caribbean",8036,29,32512,746
"Barbados",1,2022,"Latin America & Caribbean",15171,18,43481,278
"Belize",1,2022,"Latin America & Caribbean",18420,28,50487,625
"Bolivia (Plurinational State of)",1,2022,"Latin America & Caribbean",258424,1241,850197,20891
"Bonaire",1,2022,"Latin America & Caribbean",3032,3,6326,26
"Brazil",1,2022,"Latin America & Caribbean",2950788,7707,25214622,626524
"British Virgin Islands",1,2022,"Latin America & Caribbean",2619,10,5875,49
"Cayman Islands",1,2022,"Latin America & Caribbean",4970,4,13788,15
"Chile",1,2022,"Latin America & Caribbean",333061,588,2137743,39684
"Colombia",1,2022,"Latin America & Caribbean",717255,3966,5855858,133832
"Costa Rica",1,2022,"Latin America & Caribbean",117541,193,688501,7547
"Cuba",1,2022,"Latin America & Caribbean",74271,75,1039842,8397
"Curaçao",1,2022,"Latin America & Caribbean",16523,38,36722,225
"Dominica",1,2022,"Latin America & Caribbean",2218,4,9032,51
"Dominican Republic",1,2022,"Latin America & Caribbean",136784,59,554052,4305
"Ecuador",1,2022,"Latin America & Caribbean",180136,844,725936,34513
"El Salvador",1,2022,"Latin America & Caribbean",12414,68,134155,3891
"Falkland Islands (Malvinas)",1,2022,"Latin America & Caribbean",7,0,89,0
"French Guiana",1,2022,"Latin America & Caribbean",26843,32,75242,371
"Grenada",1,2022,"Latin America & Caribbean",6238,10,12311,210
"Guadeloupe",1,2022,"Latin America & Caribbean",56873,42,112668,873
"Guatemala",1,2022,"Latin America & Caribbean",61651,271,688326,16373
"Guyana",1,2022,"Latin America & Caribbean",20212,114,59450,1165
"Haiti",1,2022,"Latin America & Caribbean",3308,31,29477,804
"Honduras",1,2022,"Latin America & Caribbean",12332,70,391874,10504
"Jamaica",1,2022,"Latin America & Caribbean",30511,180,124102,2650
"Martinique",1,2022,"Latin America & Caribbean",38265,49,87634,832
"Mexico",1,2022,"Latin America & Caribbean",1327885,8999,5362707,312821
"Montserrat",1,2022,"Latin America & Caribbean",118,0,163,1
"Nicaragua",1,2022,"Latin America & Caribbean",118,3,13681,220
"Panama",1,2022,"Latin America & Caribbean",201591,273,692634,7698
"Paraguay",1,2022,"Latin America & Caribbean",104368,607,570469,17231
"Peru",1,2022,"Latin America & Caribbean",908994,2763,3196488,205347
"Puerto Rico",1,2022,"Latin America & Caribbean",170906,596,457044,3907
"Saba",1,2022,"Latin America & Caribbean",168,0,199,0
"Saint Barthélemy",1,2022,"Latin America & Caribbean",1816,0,3542,4
"Saint Kitts and Nevis",1,2022,"Latin America & Caribbean",2501,5,5419,33
"Saint Lucia",1,2022,"Latin America & Caribbean",7325,31,20798,326
"Saint Martin",1,2022,"Latin America & Caribbean",5488,4,9606,43
"Saint Vincent and the Grenadines",1,2022,"Latin America & Caribbean",1951,10,7903,93
"Sint Eustatius",1,2022,"Latin America & Caribbean",293,1,325,1
"Sint Maarten",1,2022,"Latin America & Caribbean",4175,4,9229,79
"Suriname",1,2022,"Latin America & Caribbean",21131,71,73162,1260
"Trinidad and Tobago",1,2022,"Latin America & Caribbean",20361,570,111190,3395
"Turks and Caicos Islands",1,2022,"Latin America & Caribbean",2444,8,5727,34
"United States Virgin Islands",1,2022,"Latin America & Caribbean",5791,10,14846,99
