Country;Month;Year;region;New_cases;New_deaths;Cumulative_cases;Cumulative_deaths
Montserrat;4;2020;Latin America & Caribbean;6;1;11;1
Montserrat;5;2020;Latin America & Caribbean;0;0;11;1
Montserrat;6;2020;Latin America & Caribbean;0;0;11;1
Montserrat;7;2020;Latin America & Caribbean;2;0;13;1
Montserrat;8;2020;Latin America & Caribbean;0;0;13;1
Montserrat;9;2020;Latin America & Caribbean;0;0;13;1
Montserrat;10;2020;Latin America & Caribbean;0;0;13;1
Montserrat;11;2020;Latin America & Caribbean;0;0;13;1
Montserrat;12;2020;Latin America & Caribbean;0;0;13;1
Montserrat;1;2021;Latin America & Caribbean;0;0;13;1
Montserrat;2;2021;Latin America & Caribbean;7;0;20;1
Montserrat;3;2021;Latin America & Caribbean;0;0;20;1
Montserrat;4;2021;Latin America & Caribbean;0;0;20;1
Montserrat;5;2021;Latin America & Caribbean;0;0;20;1
Montserrat;6;2021;Latin America & Caribbean;0;0;20;1
Montserrat;7;2021;Latin America & Caribbean;1;0;21;1
Montserrat;8;2021;Latin America & Caribbean;8;0;29;1
Montserrat;9;2021;Latin America & Caribbean;5;0;34;1
Montserrat;10;2021;Latin America & Caribbean;7;0;41;1
Montserrat;11;2021;Latin America & Caribbean;3;0;44;1
Montserrat;12;2021;Latin America & Caribbean;1;0;45;1
Montserrat;1;2022;Latin America & Caribbean;118;0;163;1
Montserrat;2;2022;Latin America & Caribbean;0;1;163;2
Montserrat;3;2022;Latin America & Caribbean;12;0;175;2
Montserrat;4;2022;Latin America & Caribbean;41;0;216;2
Montserrat;5;2022;Latin America & Caribbean;759;4;975;6
Montserrat;6;2022;Latin America & Caribbean;43;2;1018;8
Montserrat;7;2022;Latin America & Caribbean;36;0;1054;8
Montserrat;8;2022;Latin America & Caribbean;72;0;1126;8
Montserrat;9;2022;Latin America & Caribbean;270;0;1396;8
Montserrat;10;2022;Latin America & Caribbean;7;0;1403;8
Montserrat;11;2022;Latin America & Caribbean;0;0;1403;8
Morocco;1;2020;Middle East & North Africa;0;0;0;0
Morocco;2;2020;Middle East & North Africa;0;0;0;0
Morocco;3;2020;Middle East & North Africa;574;33;574;33
Morocco;4;2020;Middle East & North Africa;3785;135;4359;168
Morocco;5;2020;Middle East & North Africa;3421;36;7780;204
Morocco;6;2020;Middle East & North Africa;4510;21;12290;225
Morocco;7;2020;Middle East & North Africa;10969;121;23259;346
Morocco;8;2020;Middle East & North Africa;38140;765;61399;1111
Morocco;9;2020;Middle East & North Africa;59784;1041;121183;2152
Morocco;10;2020;Middle East & North Africa;94111;1473;215294;3625
Morocco;11;2020;Middle East & North Africa;138509;2164;353803;5789
Morocco;12;2020;Middle East & North Africa;83529;1566;437332;7355
Morocco;1;2021;Middle East & North Africa;33359;904;470691;8259
Morocco;2;2021;Middle East & North Africa;12719;356;483410;8615
Morocco;3;2021;Middle East & North Africa;12011;198;495421;8813
Morocco;4;2021;Middle East & North Africa;15465;207;510886;9020
Morocco;5;2021;Middle East & North Africa;8222;123;519108;9143
Morocco;6;2021;Middle East & North Africa;11477;149;530585;9292
Morocco;7;2021;Middle East & North Africa;85414;440;615999;9732
Morocco;8;2021;Middle East & North Africa;240050;2808;856049;12540
Morocco;9;2021;Middle East & North Africa;75924;1708;931973;14248
Morocco;10;2021;Middle East & North Africa;13987;419;945960;14667
Morocco;11;2021;Middle East & North Africa;3825;108;949785;14775
Morocco;12;2021;Middle East & North Africa;11273;69;961058;14844
Morocco;1;2022;Middle East & North Africa;170337;518;1131395;15362
Morocco;2;2022;Middle East & North Africa;29497;616;1160892;15978
Morocco;3;2022;Middle East & North Africa;2322;82;1163214;16060
Morocco;4;2022;Middle East & North Africa;1693;9;1164907;16069
Morocco;5;2022;Middle East & North Africa;3076;7;1167983;16076
Morocco;6;2022;Middle East & North Africa;44923;31;1212906;16107
Morocco;7;2022;Middle East & North Africa;47853;127;1260759;16234
Morocco;8;2022;Middle East & North Africa;3629;39;1264388;16273
Morocco;9;2022;Middle East & North Africa;547;5;1264935;16278
Morocco;10;2022;Middle East & North Africa;654;3;1265589;16281
Morocco;11;2022;Middle East & North Africa;409;1;1265998;16282
Mozambique;1;2020;Sub-Saharan Africa;0;0;0;0
Mozambique;2;2020;Sub-Saharan Africa;0;0;0;0
Mozambique;3;2020;Sub-Saharan Africa;8;0;8;0
Mozambique;4;2020;Sub-Saharan Africa;68;0;76;0
Mozambique;5;2020;Sub-Saharan Africa;168;2;244;2
Mozambique;6;2020;Sub-Saharan Africa;639;3;883;5
Mozambique;7;2020;Sub-Saharan Africa;925;6;1808;11
Mozambique;8;2020;Sub-Saharan Africa;2013;12;3821;23
Mozambique;9;2020;Sub-Saharan Africa;4735;36;8556;59
Mozambique;10;2020;Sub-Saharan Africa;4221;32;12777;91
Mozambique;11;2020;Sub-Saharan Africa;2836;39;15613;130
Mozambique;12;2020;Sub-Saharan Africa;2872;35;18485;165
Mozambique;1;2021;Sub-Saharan Africa;19220;198;37705;363
Mozambique;2;2021;Sub-Saharan Africa;21067;267;58772;630
Mozambique;3;2021;Sub-Saharan Africa;8694;142;67466;772
Mozambique;4;2021;Sub-Saharan Africa;2398;42;69864;814
Mozambique;5;2021;Sub-Saharan Africa;916;22;70780;836
Mozambique;6;2021;Sub-Saharan Africa;5048;36;75828;872
Mozambique;7;2021;Sub-Saharan Africa;44122;535;119950;1407
Mozambique;8;2021;Sub-Saharan Africa;26103;446;146053;1853
Mozambique;9;2021;Sub-Saharan Africa;4609;62;150662;1915
Mozambique;10;2021;Sub-Saharan Africa;626;15;151288;1930
Mozambique;11;2021;Sub-Saharan Africa;240;11;151528;1941
Mozambique;12;2021;Sub-Saharan Africa;32691;55;184219;1996
Mozambique;1;2022;Sub-Saharan Africa;39592;174;223811;2170
Mozambique;2;2022;Sub-Saharan Africa;1227;22;225038;2192
Mozambique;3;2022;Sub-Saharan Africa;211;8;225249;2200
Mozambique;4;2022;Sub-Saharan Africa;138;1;225387;2201
Mozambique;5;2022;Sub-Saharan Africa;322;2;225709;2203
Mozambique;6;2022;Sub-Saharan Africa;2110;9;227819;2212
Mozambique;7;2022;Sub-Saharan Africa;1745;3;229564;2215
Mozambique;8;2022;Sub-Saharan Africa;512;5;230076;2220
Mozambique;9;2022;Sub-Saharan Africa;236;2;230312;2222
Mozambique;10;2022;Sub-Saharan Africa;163;2;230475;2224
Mozambique;11;2022;Sub-Saharan Africa;0;0;230475;2224
Myanmar;1;2020;East Asia & Pacific;0;0;0;0
Myanmar;2;2020;East Asia & Pacific;0;0;0;0
Myanmar;3;2020;East Asia & Pacific;14;1;14;1
Myanmar;4;2020;East Asia & Pacific;136;5;150;6
Myanmar;5;2020;East Asia & Pacific;74;0;224;6
Myanmar;6;2020;East Asia & Pacific;75;0;299;6
Myanmar;7;2020;East Asia & Pacific;54;0;353;6
Myanmar;8;2020;East Asia & Pacific;529;0;882;6
Myanmar;9;2020;East Asia & Pacific;11543;278;12425;284
Myanmar;10;2020;East Asia & Pacific;39071;935;51496;1219
Myanmar;11;2020;East Asia & Pacific;37990;699;89486;1918
Myanmar;12;2020;East Asia & Pacific;35144;764;124630;2682
Myanmar;1;2021;East Asia & Pacific;15515;449;140145;3131
Myanmar;2;2021;East Asia & Pacific;1751;68;141896;3199
Myanmar;3;2021;East Asia & Pacific;538;7;142434;3206
Myanmar;4;2021;East Asia & Pacific;383;3;142817;3209
Myanmar;5;2021;East Asia & Pacific;812;8;143629;3217
Myanmar;6;2021;East Asia & Pacific;13648;117;157277;3334
Myanmar;7;2021;East Asia & Pacific;141908;6000;299185;9334
Myanmar;8;2021;East Asia & Pacific;100097;6055;399282;15389
Myanmar;9;2021;East Asia & Pacific;64794;2346;464076;17735
Myanmar;10;2021;East Asia & Pacific;35997;962;500073;18697
Myanmar;11;2021;East Asia & Pacific;22329;407;522402;19104
Myanmar;12;2021;East Asia & Pacific;8432;164;530834;19268
Myanmar;1;2022;East Asia & Pacific;4698;42;535532;19310
Myanmar;2;2022;East Asia & Pacific;52359;58;587891;19368
Myanmar;3;2022;East Asia & Pacific;23696;62;611587;19430
Myanmar;4;2022;East Asia & Pacific;1296;4;612883;19434
Myanmar;5;2022;East Asia & Pacific;453;0;613336;19434
Myanmar;6;2022;East Asia & Pacific;260;0;613596;19434
Myanmar;7;2022;East Asia & Pacific;496;0;614092;19434
Myanmar;8;2022;East Asia & Pacific;1129;4;615221;19438
Myanmar;9;2022;East Asia & Pacific;7945;21;623166;19459
Myanmar;10;2022;East Asia & Pacific;8550;23;631716;19482
Myanmar;11;2022;East Asia & Pacific;558;3;632274;19485
Namibia;1;2020;Sub-Saharan Africa;0;0;0;0
Namibia;2;2020;Sub-Saharan Africa;0;0;0;0
Namibia;3;2020;Sub-Saharan Africa;11;0;11;0
Namibia;4;2020;Sub-Saharan Africa;5;0;16;0
Namibia;5;2020;Sub-Saharan Africa;7;0;23;0
Namibia;6;2020;Sub-Saharan Africa;179;0;202;0
Namibia;7;2020;Sub-Saharan Africa;1927;9;2129;9
Namibia;8;2020;Sub-Saharan Africa;5421;72;7550;81
Namibia;9;2020;Sub-Saharan Africa;3715;50;11265;131
Namibia;10;2020;Sub-Saharan Africa;1670;11;12935;142
Namibia;11;2020;Sub-Saharan Africa;1445;19;14380;161
Namibia;12;2020;Sub-Saharan Africa;9552;47;23932;208
Namibia;1;2021;Sub-Saharan Africa;10008;150;33940;358
Namibia;2;2021;Sub-Saharan Africa;4907;64;38847;422
Namibia;3;2021;Sub-Saharan Africa;5292;101;44139;523
Namibia;4;2021;Sub-Saharan Africa;4515;120;48654;643
Namibia;5;2021;Sub-Saharan Africa;6895;187;55549;830
Namibia;6;2021;Sub-Saharan Africa;35659;726;91208;1556
Namibia;7;2021;Sub-Saharan Africa;28077;1501;119285;3057
Namibia;8;2021;Sub-Saharan Africa;5851;329;125136;3386
Namibia;9;2021;Sub-Saharan Africa;2544;128;127680;3514
Namibia;10;2021;Sub-Saharan Africa;1258;40;128938;3554
Namibia;11;2021;Sub-Saharan Africa;222;19;129160;3573
Namibia;12;2021;Sub-Saharan Africa;19679;72;148839;3645
Namibia;1;2022;Sub-Saharan Africa;7060;322;155899;3967
Namibia;2;2022;Sub-Saharan Africa;1326;40;157225;4007
Namibia;3;2022;Sub-Saharan Africa;421;12;157646;4019
Namibia;4;2022;Sub-Saharan Africa;1087;6;158733;4025
Namibia;5;2022;Sub-Saharan Africa;4883;13;163616;4038
Namibia;6;2022;Sub-Saharan Africa;2544;26;166160;4064
Namibia;7;2022;Sub-Saharan Africa;344;9;166504;4073
Namibia;8;2022;Sub-Saharan Africa;165;4;166669;4077
Namibia;9;2022;Sub-Saharan Africa;105;3;166774;4080
Namibia;10;2022;Sub-Saharan Africa;3155;0;169929;4080
Namibia;11;2022;Sub-Saharan Africa;0;0;169929;4080
Nauru;1;2020;East Asia & Pacific;0;0;0;0
Nauru;2;2020;East Asia & Pacific;0;0;0;0
Nauru;3;2020;East Asia & Pacific;0;0;0;0
Nauru;4;2020;East Asia & Pacific;0;0;0;0
Nauru;5;2020;East Asia & Pacific;0;0;0;0
Nauru;6;2020;East Asia & Pacific;0;0;0;0
Nauru;7;2020;East Asia & Pacific;0;0;0;0
Nauru;8;2020;East Asia & Pacific;0;0;0;0
Nauru;9;2020;East Asia & Pacific;0;0;0;0
Nauru;10;2020;East Asia & Pacific;0;0;0;0
Nauru;11;2020;East Asia & Pacific;0;0;0;0
Nauru;12;2020;East Asia & Pacific;0;0;0;0
Nauru;1;2021;East Asia & Pacific;0;0;0;0
Nauru;2;2021;East Asia & Pacific;0;0;0;0
Nauru;3;2021;East Asia & Pacific;0;0;0;0
Nauru;4;2021;East Asia & Pacific;0;0;0;0
Nauru;5;2021;East Asia & Pacific;0;0;0;0
Nauru;6;2021;East Asia & Pacific;0;0;0;0
Nauru;7;2021;East Asia & Pacific;0;0;0;0
Nauru;8;2021;East Asia & Pacific;0;0;0;0
Nauru;9;2021;East Asia & Pacific;0;0;0;0
Nauru;10;2021;East Asia & Pacific;0;0;0;0
Nauru;11;2021;East Asia & Pacific;0;0;0;0
Nauru;12;2021;East Asia & Pacific;0;0;0;0
Nauru;1;2022;East Asia & Pacific;0;0;0;0
Nauru;2;2022;East Asia & Pacific;0;0;0;0
Nauru;3;2022;East Asia & Pacific;0;0;0;0
Nauru;4;2022;East Asia & Pacific;3;0;3;0
Nauru;5;2022;East Asia & Pacific;0;0;3;0
Nauru;6;2022;East Asia & Pacific;3391;0;3394;0
Nauru;7;2022;East Asia & Pacific;1013;1;4407;1
Nauru;8;2022;East Asia & Pacific;203;0;4610;1
Nauru;9;2022;East Asia & Pacific;0;0;4610;1
Nauru;10;2022;East Asia & Pacific;0;0;4610;1
Nauru;11;2022;East Asia & Pacific;0;0;4610;1
Nepal;1;2020;South Asia;5;0;5;0
Nepal;2;2020;South Asia;0;0;5;0
Nepal;3;2020;South Asia;0;0;5;0
Nepal;4;2020;South Asia;52;0;57;0
Nepal;5;2020;South Asia;1515;8;1572;8
Nepal;6;2020;South Asia;11992;22;13564;30
Nepal;7;2020;South Asia;6207;30;19771;60
Nepal;8;2020;South Asia;19689;193;39460;253
Nepal;9;2020;South Asia;38357;347;77817;600
Nepal;10;2020;South Asia;92926;799;170743;1399
Nepal;11;2020;South Asia;62709;892;233452;2291
Nepal;12;2020;South Asia;27141;467;260593;2758
Nepal;1;2021;South Asia;10366;204;270959;2962
Nepal;2;2021;South Asia;3184;45;274143;3007
Nepal;3;2021;South Asia;3166;23;277309;3030
Nepal;4;2021;South Asia;45878;249;323187;3279
Nepal;5;2021;South Asia;238115;4107;561302;7386
Nepal;6;2021;South Asia;77503;1726;638805;9112
Nepal;7;2021;South Asia;56584;745;695389;9857
Nepal;8;2021;South Asia;67258;893;762647;10750
Nepal;9;2021;South Asia;32414;385;795061;11135
Nepal;10;2021;South Asia;17509;272;812570;11407
Nepal;11;2021;South Asia;8796;119;821366;11526
Nepal;12;2021;South Asia;7065;68;828431;11594
Nepal;1;2022;South Asia;125482;149;953913;11743
Nepal;2;2022;South Asia;23071;193;976984;11936
Nepal;3;2022;South Asia;1442;15;978426;11951
Nepal;4;2022;South Asia;384;0;978810;11951
Nepal;5;2022;South Asia;330;1;979140;11952
Nepal;6;2022;South Asia;554;0;979694;11952
Nepal;7;2022;South Asia;6902;15;986596;11967
Nepal;8;2022;South Asia;10750;34;997346;12001
Nepal;9;2022;South Asia;2396;17;999742;12018
Nepal;10;2022;South Asia;814;1;1000556;12019
Nepal;11;2022;South Asia;193;0;1000749;12019
Netherlands;1;2020;Europe & Central Asia;0;0;0;0
Netherlands;2;2020;Europe & Central Asia;1;0;1;0
Netherlands;3;2020;Europe & Central Asia;11614;846;11615;846
Netherlands;4;2020;Europe & Central Asia;26937;3837;38552;4683
Netherlands;5;2020;Europe & Central Asia;7468;1235;46020;5918
Netherlands;6;2020;Europe & Central Asia;3970;161;49990;6079
Netherlands;7;2020;Europe & Central Asia;3900;64;53890;6143
Netherlands;8;2020;Europe & Central Asia;16154;75;70044;6218
Netherlands;9;2020;Europe & Central Asia;47247;173;117291;6391
Netherlands;10;2020;Europe & Central Asia;223071;952;340362;7343
Netherlands;11;2020;Europe & Central Asia;177163;1985;517525;9328
Netherlands;12;2020;Europe & Central Asia;268349;1968;785874;11296
Netherlands;1;2021;Europe & Central Asia;188021;2644;973895;13940
Netherlands;2;2021;Europe & Central Asia;109211;1597;1083106;15537
Netherlands;3;2021;Europe & Central Asia;180955;963;1264061;16500
Netherlands;4;2021;Europe & Central Asia;223571;617;1487632;17117
Netherlands;5;2021;Europe & Central Asia;158825;502;1646457;17619
Netherlands;6;2021;Europe & Central Asia;37507;123;1683964;17742
Netherlands;7;2021;Europe & Central Asia;178044;76;1862008;17818
Netherlands;8;2021;Europe & Central Asia;76319;178;1938327;17996
Netherlands;9;2021;Europe & Central Asia;62690;170;2001017;18166
Netherlands;10;2021;Europe & Central Asia;122485;229;2123502;18395
Netherlands;11;2021;Europe & Central Asia;496362;950;2619864;19345
Netherlands;12;2021;Europe & Central Asia;495030;1539;3114894;20884
Netherlands;1;2022;Europe & Central Asia;1194982;374;4309876;21258
Netherlands;2;2022;Europe & Central Asia;2022496;286;6332372;21544
Netherlands;3;2022;Europe & Central Asia;1500959;410;7833331;21954
Netherlands;4;2022;Europe & Central Asia;213534;286;8046865;22240
Netherlands;5;2022;Europe & Central Asia;37627;76;8084492;22316
Netherlands;6;2022;Europe & Central Asia;93137;51;8177629;22367
Netherlands;7;2022;Europe & Central Asia;156540;123;8334169;22490
Netherlands;8;2022;Europe & Central Asia;50895;109;8385064;22599
Netherlands;9;2022;Europe & Central Asia;42702;49;8427766;22648
Netherlands;10;2022;Europe & Central Asia;86824;170;8514590;22818
Netherlands;11;2022;Europe & Central Asia;7139;28;8521729;22846
New Caledonia;1;2020;East Asia & Pacific;0;0;0;0
New Caledonia;2;2020;East Asia & Pacific;0;0;0;0
New Caledonia;3;2020;East Asia & Pacific;15;0;15;0
New Caledonia;4;2020;East Asia & Pacific;3;0;18;0
New Caledonia;5;2020;East Asia & Pacific;1;0;19;0
New Caledonia;6;2020;East Asia & Pacific;2;0;21;0
New Caledonia;7;2020;East Asia & Pacific;1;0;22;0
New Caledonia;8;2020;East Asia & Pacific;1;0;23;0
New Caledonia;9;2020;East Asia & Pacific;4;0;27;0
New Caledonia;10;2020;East Asia & Pacific;1;0;28;0
New Caledonia;11;2020;East Asia & Pacific;4;0;32;0
New Caledonia;12;2020;East Asia & Pacific;6;0;38;0
New Caledonia;1;2021;East Asia & Pacific;9;0;47;0
New Caledonia;2;2021;East Asia & Pacific;11;0;58;0
New Caledonia;3;2021;East Asia & Pacific;63;0;121;0
New Caledonia;4;2021;East Asia & Pacific;3;0;124;0
New Caledonia;5;2021;East Asia & Pacific;4;0;128;0
New Caledonia;6;2021;East Asia & Pacific;1;0;129;0
New Caledonia;7;2021;East Asia & Pacific;5;0;134;0
New Caledonia;8;2021;East Asia & Pacific;2;0;136;0
New Caledonia;9;2021;East Asia & Pacific;7040;114;7176;114
New Caledonia;10;2021;East Asia & Pacific;3792;151;10968;265
New Caledonia;11;2021;East Asia & Pacific;1307;11;12275;276
New Caledonia;12;2021;East Asia & Pacific;623;5;12898;281
New Caledonia;1;2022;East Asia & Pacific;5881;2;18779;283
New Caledonia;2;2022;East Asia & Pacific;34364;16;53143;299
New Caledonia;3;2022;East Asia & Pacific;7255;12;60398;311
New Caledonia;4;2022;East Asia & Pacific;255;1;60653;312
New Caledonia;5;2022;East Asia & Pacific;1355;1;62008;313
New Caledonia;6;2022;East Asia & Pacific;2329;0;64337;313
New Caledonia;7;2022;East Asia & Pacific;5459;1;69796;314
New Caledonia;8;2022;East Asia & Pacific;4306;0;74102;314
New Caledonia;9;2022;East Asia & Pacific;213;0;74315;314
New Caledonia;10;2022;East Asia & Pacific;91;0;74406;314
New Caledonia;11;2022;East Asia & Pacific;34;0;74440;314
New Zealand;1;2020;East Asia & Pacific;0;0;0;0
New Zealand;2;2020;East Asia & Pacific;1;0;1;0
New Zealand;3;2020;East Asia & Pacific;599;1;600;1
New Zealand;4;2020;East Asia & Pacific;529;18;1129;19
New Zealand;5;2020;East Asia & Pacific;25;3;1154;22
New Zealand;6;2020;East Asia & Pacific;24;0;1178;22
New Zealand;7;2020;East Asia & Pacific;32;0;1210;22
New Zealand;8;2020;East Asia & Pacific;177;0;1387;22
New Zealand;9;2020;East Asia & Pacific;93;3;1480;25
New Zealand;10;2020;East Asia & Pacific;121;0;1601;25
New Zealand;11;2020;East Asia & Pacific;100;0;1701;25
New Zealand;12;2020;East Asia & Pacific;106;0;1807;25
New Zealand;1;2021;East Asia & Pacific;141;0;1948;25
New Zealand;2;2021;East Asia & Pacific;73;1;2021;26
New Zealand;3;2021;East Asia & Pacific;120;0;2141;26
New Zealand;4;2021;East Asia & Pacific;117;0;2258;26
New Zealand;5;2021;East Asia & Pacific;60;0;2318;26
New Zealand;6;2021;East Asia & Pacific;68;0;2386;26
New Zealand;7;2021;East Asia & Pacific;128;0;2514;26
New Zealand;8;2021;East Asia & Pacific;698;0;3212;26
New Zealand;9;2021;East Asia & Pacific;704;1;3916;27
New Zealand;10;2021;East Asia & Pacific;2151;1;6067;28
New Zealand;11;2021;East Asia & Pacific;5137;16;11204;44
New Zealand;12;2021;East Asia & Pacific;2542;7;13746;51
New Zealand;1;2022;East Asia & Pacific;2294;1;16040;52
New Zealand;2;2022;East Asia & Pacific;82709;4;98749;56
New Zealand;3;2022;East Asia & Pacific;558981;243;657730;299
New Zealand;4;2022;East Asia & Pacific;270016;403;927746;702
New Zealand;5;2022;East Asia & Pacific;229481;426;1157227;1128
New Zealand;6;2022;East Asia & Pacific;174024;338;1331251;1466
New Zealand;7;2022;East Asia & Pacific;272127;629;1603378;2095
New Zealand;8;2022;East Asia & Pacific;121231;0;1724609;2095
New Zealand;9;2022;East Asia & Pacific;37600;0;1762209;2095
New Zealand;10;2022;East Asia & Pacific;90386;24;1852595;2119
New Zealand;11;2022;East Asia & Pacific;0;0;1852595;2119
Nicaragua;1;2020;Latin America & Caribbean;0;0;0;0
Nicaragua;2;2020;Latin America & Caribbean;0;0;0;0
Nicaragua;3;2020;Latin America & Caribbean;4;1;4;1
Nicaragua;4;2020;Latin America & Caribbean;9;2;13;3
Nicaragua;5;2020;Latin America & Caribbean;872;32;885;35
Nicaragua;6;2020;Latin America & Caribbean;1129;39;2014;74
Nicaragua;7;2020;Latin America & Caribbean;1066;42;3080;116
Nicaragua;8;2020;Latin America & Caribbean;579;21;3659;137
Nicaragua;9;2020;Latin America & Caribbean;487;14;4146;151
Nicaragua;10;2020;Latin America & Caribbean;278;5;4424;156
Nicaragua;11;2020;Latin America & Caribbean;205;4;4629;160
Nicaragua;12;2020;Latin America & Caribbean;200;5;4829;165
Nicaragua;1;2021;Latin America & Caribbean;163;4;4992;169
Nicaragua;2;2021;Latin America & Caribbean;150;4;5142;173
Nicaragua;3;2021;Latin America & Caribbean;184;5;5326;178
Nicaragua;4;2021;Latin America & Caribbean;172;4;5498;182
Nicaragua;5;2021;Latin America & Caribbean;335;4;5833;186
Nicaragua;6;2021;Latin America & Caribbean;771;5;6604;191
Nicaragua;7;2021;Latin America & Caribbean;988;4;7592;195
Nicaragua;8;2021;Latin America & Caribbean;1275;4;8867;199
Nicaragua;9;2021;Latin America & Caribbean;2406;5;11273;204
Nicaragua;10;2021;Latin America & Caribbean;1593;4;12866;208
Nicaragua;11;2021;Latin America & Caribbean;464;4;13330;212
Nicaragua;12;2021;Latin America & Caribbean;233;5;13563;217
Nicaragua;1;2022;Latin America & Caribbean;118;3;13681;220
Nicaragua;2;2022;Latin America & Caribbean;277;4;13958;224
Nicaragua;3;2022;Latin America & Caribbean;311;6;14269;230
Nicaragua;4;2022;Latin America & Caribbean;126;4;14395;234
Nicaragua;5;2022;Latin America & Caribbean;113;4;14508;238
Nicaragua;6;2022;Latin America & Caribbean;182;4;14690;242
Nicaragua;7;2022;Latin America & Caribbean;117;2;14807;244
Nicaragua;8;2022;Latin America & Caribbean;124;0;14931;244
Nicaragua;9;2022;Latin America & Caribbean;139;1;15070;245
Nicaragua;10;2022;Latin America & Caribbean;96;0;15166;245
Nicaragua;11;2022;Latin America & Caribbean;20;0;15186;245
Niger;1;2020;Sub-Saharan Africa;0;0;0;0
Niger;2;2020;Sub-Saharan Africa;0;0;0;0
Niger;3;2020;Sub-Saharan Africa;42;0;42;0
Niger;4;2020;Sub-Saharan Africa;671;58;713;58
Niger;5;2020;Sub-Saharan Africa;243;30;956;88
Niger;6;2020;Sub-Saharan Africa;119;3;1075;91
Niger;7;2020;Sub-Saharan Africa;59;2;1134;93
Niger;8;2020;Sub-Saharan Africa;42;0;1176;93
Niger;9;2020;Sub-Saharan Africa;20;0;1196;93
Niger;10;2020;Sub-Saharan Africa;24;0;1220;93
Niger;11;2020;Sub-Saharan Africa;296;1;1516;94
Niger;12;2020;Sub-Saharan Africa;1692;7;3208;101
Niger;1;2021;Sub-Saharan Africa;1308;60;4516;161
Niger;2;2021;Sub-Saharan Africa;256;14;4772;175
Niger;3;2021;Sub-Saharan Africa;231;11;5003;186
Niger;4;2021;Sub-Saharan Africa;223;5;5226;191
Niger;5;2021;Sub-Saharan Africa;184;1;5410;192
Niger;6;2021;Sub-Saharan Africa;78;1;5488;193
Niger;7;2021;Sub-Saharan Africa;128;2;5616;195
Niger;8;2021;Sub-Saharan Africa;233;4;5849;199
Niger;9;2021;Sub-Saharan Africa;159;2;6008;201
Niger;10;2021;Sub-Saharan Africa;331;11;6339;212
Niger;11;2021;Sub-Saharan Africa;650;46;6989;258
Niger;12;2021;Sub-Saharan Africa;376;16;7365;274
Niger;1;2022;Sub-Saharan Africa;1284;24;8649;298
Niger;2;2022;Sub-Saharan Africa;102;9;8751;307
Niger;3;2022;Sub-Saharan Africa;50;1;8801;308
Niger;4;2022;Sub-Saharan Africa;127;1;8928;309
Niger;5;2022;Sub-Saharan Africa;118;1;9046;310
Niger;6;2022;Sub-Saharan Africa;43;1;9089;311
Niger;7;2022;Sub-Saharan Africa;25;0;9114;311
Niger;8;2022;Sub-Saharan Africa;217;1;9331;312
Niger;9;2022;Sub-Saharan Africa;77;1;9408;313
Niger;10;2022;Sub-Saharan Africa;20;1;9428;314
Niger;11;2022;Sub-Saharan Africa;2;0;9430;314
Nigeria;1;2020;Sub-Saharan Africa;0;0;0;0
Nigeria;2;2020;Sub-Saharan Africa;1;0;1;0
Nigeria;3;2020;Sub-Saharan Africa;135;4;136;4
Nigeria;4;2020;Sub-Saharan Africa;1592;49;1728;53
Nigeria;5;2020;Sub-Saharan Africa;8127;220;9855;273
Nigeria;6;2020;Sub-Saharan Africa;15278;300;25133;573
Nigeria;7;2020;Sub-Saharan Africa;17556;305;42689;878
Nigeria;8;2020;Sub-Saharan Africa;11176;135;53865;1013
Nigeria;9;2020;Sub-Saharan Africa;4782;98;58647;1111
Nigeria;10;2020;Sub-Saharan Africa;4044;33;62691;1144
Nigeria;11;2020;Sub-Saharan Africa;4721;29;67412;1173
Nigeria;12;2020;Sub-Saharan Africa;19164;105;86576;1278
Nigeria;1;2021;Sub-Saharan Africa;43981;300;130557;1578
Nigeria;2;2021;Sub-Saharan Africa;24860;327;155417;1905
Nigeria;3;2021;Sub-Saharan Africa;7345;151;162762;2056
Nigeria;4;2021;Sub-Saharan Africa;2293;7;165055;2063
Nigeria;5;2021;Sub-Saharan Africa;1260;8;166315;2071
Nigeria;6;2021;Sub-Saharan Africa;1228;49;167543;2120
Nigeria;7;2021;Sub-Saharan Africa;5868;29;173411;2149
Nigeria;8;2021;Sub-Saharan Africa;18394;306;191805;2455
Nigeria;9;2021;Sub-Saharan Africa;13679;247;205484;2702
Nigeria;10;2021;Sub-Saharan Africa;6403;193;211887;2895
Nigeria;11;2021;Sub-Saharan Africa;2226;81;214113;2976
Nigeria;12;2021;Sub-Saharan Africa;27400;54;241513;3030
Nigeria;1;2022;Sub-Saharan Africa;11510;105;253023;3135
Nigeria;2;2022;Sub-Saharan Africa;1502;7;254525;3142
Nigeria;3;2022;Sub-Saharan Africa;890;0;255415;3142
Nigeria;4;2022;Sub-Saharan Africa;301;1;255716;3143
Nigeria;5;2022;Sub-Saharan Africa;363;0;256079;3143
Nigeria;6;2022;Sub-Saharan Africa;1211;1;257290;3144
Nigeria;7;2022;Sub-Saharan Africa;3687;3;260977;3147
Nigeria;8;2022;Sub-Saharan Africa;2549;1;263526;3148
Nigeria;9;2022;Sub-Saharan Africa;1856;7;265382;3155
Nigeria;10;2022;Sub-Saharan Africa;756;0;266138;3155
Nigeria;11;2022;Sub-Saharan Africa;54;0;266192;3155
Niue;1;2020;East Asia & Pacific;0;0;0;0
